ID,empresa,modelo_negocio,app_movil,periodo,marca,modelo,tipo_vehiculo,segmento,transmision,combustible,puertas,uso_principal,precio_hora_ars,precio_dia_ars,km_incluidos,costo_vehiculo_usd,horas_uso_dia,usuarios_registrados,cobertura_geo,observaciones,fecha_carga,codigo_postal,telefono,email
490,Europcar,carsharing p2p,Avis App,2023,Citroen,Partner,sedán,mediano, ,electric,tres,alquiler_tradicional,,,50,50000,0.5,"80,000",Barilochee,N/A,22/06/2025,C1425,11-1234-5678,keko@keko
491,Budget,renta_tradicional,web site,2024,nissan,Maverick,utilitario,mediano ,Mecanica,DIESEL,3,Uber,,,-50,,1.0,45mil,Cordoba,cerró en enero 2025,2025-12-06 11:08:31.759662,BS AS,0800-KEKO,N/A
492,Alamo,carsharing_p2p,Rentennials App,2023,Honda,Gol,PickUp,mediano ,automatica,gas,5,n/a,,,0,,,140000,n/a,dato no confirmado,2025-09-20,XXXX,11-1234-5678,keko.com
493,FastGo,carsharing_p2p,Keko App,2024,ford,Maverick,camioneta,mediano ,Mecanica,gas,,turismo,12519.938482283835,51247.64738884674,-50,25000,1.0,,Buenos Aires,cerró en enero 2025,21/02/2025,1425,0800-KEKO,keko@keko
494,MyKeego,carsharing_p2p,,2026,Toyota,208,,,,,1,,50000,10000,,,25,,,INCONSISTENTE,,C1425,sin telefono,N/A
495,Cactus Rent,carsharing_p2p,app,2024,TOYOTA,tracker,Furgon,premium,dsg,NAFTA,3,alquiler_tradicional,21570.01431597647,116410.3176838272,200,25000,0.5,80000,ROSARIO,Activo,2025-08-25 11:08:31.747823,CABA,sin telefono,usuario@gmail.com
496,Kaak,ALQUILER_TRABAJO,N/A,2023,vw,Versa,hatchback,premium,Mecanica,gas,5,turismo,"137.989,88",612838.5643827475,9999,22000,48.0,80000,Córdoba,Expansión 2025,04/11/2025,C1425,12345678,usuario@gmail.com
497,Despegar,alquiler trabajo,Alamo Web,2025,vw,UP,HATCHBACK,grande,mecánico,hibrido,99,personal,8749.496492402812,36539.867524116176,200,,5.0,14K,Bariloche, ,2025-04-26,CABA,12345678,keko@keko
5439,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,0000,12345678,usuario@gmail.com
499,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,0000,12345678,keko@keko
500,New Way,carsharing_flota_propia,,2024,Peugeot,Mobi,furgon, compacto,mecánico,electrico,5,Ub er,173647.15339764924,965853.7706702662,100,25000,24.0,N/D,Mar del Plata, ,2025-09-08,BS AS,+54 11 1234-5678,keko@keko
501,Invernalia,renta_tradicional,Avis App,2025,RENAULT,MOBI,sedan,mediano ,dsg,diesel,3,personal,148306.52194375556,784891.4489334477,unlimited,20000,0.5,125000,ROSARIO,N/A,2025-02-06 11:08:31.747431,1425,12345678,contacto@keko.com
502,Kay ak,alquiler_trabajo,APLICACION,2024,RENAULT,2008,mediano,grande,,DIESEL,-1,remis,,,ILIMITADO,18000,24.0,45mil,B.Aires,PENDIENTE,2025-06-02 11:08:31.752257,,sin telefono,
503,DeRentas,agregador_tradicional,Rnetennials App,2024,Peugeot,Oinx,pickup, compacto,MANUAL,híbrido,-1,,22040.279726117627,103030.0727748291,cien,50000,5.0,15000,"Mendoza, Argentina",Cerró enero 2025,04-26-2025,XXXX,123,keko@keko
504,lOCALIZA,agregador_tradicional,Rentcars App,2024,nissan,MOBI,furgon,premium,automatico,DIESEL,6,urbano,152794.00843401058,621179.3209312117,50 km,22000,1.0,80000,Mendosa,CERRÓ,21/10/2025,1000,,keko.com
505,Rentennials,renta_tradicional,MyKeego App,2025,ford,oFx,moto,COMPACTO,,DIESEL,-1,urbano,,,150,15000000,1.0,140000,Córdoba,Expansión 2025,28/08/2025,XXXX,+54 11 1234-5678,usuario@gmail.com
506,Budget,carsharing_p2p,web site,2024,Audi,Argo,HATCHBACK,compacto,cvt,,0,alquiler_tradicional,,,100,15000,100.0,125.000,B.Aires,activo,2025-09-19 11:08:31.763536,C1000,123,contacto@keko.com
507,MyKeego,,,,,,,,,,,,-15000,,,-25000,,,,NEGATIVO,,C1425,0800-KEKO,contacto@keko.com
508,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,XXXX,123,N/A
509,New Way,renta_tradicional,Alamo Web,2024,Peugeot,pALIO,mediano,grande,manual,NAFTA,tres,turismo,21360.96470765913,106642.91836186156,-50,,24.0,80000,ROSARIO,Cerró enero 2025,2025-11-13,C1425,sin telefono,keko.com
510,TirpWip,carsharing_p2p,Alamo Web,2023,Mercedes,C OROLA,suv,premium,auto,gnc,,n/a,80150.87648459985,383188.7980770418,50 km,,12.0,"80,000",,N/A,2025-10-17 11:08:31.739694,BS AS,+54 11 1234-5678,usuario@gmail.com
511,  Cactus Rent   ,  carsharing_flota_propia  ,,,   Chevrolet,Yaris    ,,,,,,,,,,,,,,ESPACIOS EN BLANCO,,XXXX,0800-KEKO,N/A
512,Keko,carsharing_flota_propia,Keko App,2025,fiat,kicks,sedan,grande,cvt,híbrido,0,n/a,16441.987186789393,96948703.28412342,ilimitado,30000,48.0,125.000,,ACTIVO,2026-01-05 11:08:31.741492,,11-1234-5678,contacto@keko.com
513,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,0000,12345678,
514,Hertz,agregador_tradicional,,2024,Hyundai,Siena,PickUp,mediano,auto,gnc,99,remis,86191.37950586766,415349.4726383555,cien,,4.0,15000,Barilochee,cerró en enero 2025,2026-01-15 11:08:31.746459,1000,+54 11 1234-5678,contacto@keko.com
515,Sixt,renta_tradicional,Keko App,2023,Kia,208,moto,premium,N/A,gnc,6,,17667.09600156644,102749.59879107986,0,18000,24.0,5000,Mendoza,Activo,17/04/2025,1425,+54 11 1234-5678,
516,Despegar,alquiler_trabajo,app,2023,vw,Palio,pickup,economico,automatica,diesel,5,turismo,,,9999,30000,10.0,N/D,Bariloche,Activo,04-08-2025,C1000,,
517,Alamo,carsharing_p2p,N/A,2024,Ford,Toro,SUV,COMPACTO,Mecanica,electrico,4,mixto,24034.415722723887,130808.95783765089,200,35000,48.0,45mil,BS AS,dato no confirmado,29/10/2025,BS AS,sin telefono,info@
518,Keko,carsharing_p2p,DeRentas Web,2025,Ford,onixs,grande, compacto,N/A,n/a,3,uber_trabajo,119878.51556929837,537103.2270195525,,18000,10.0,,n/a,ACTIVO,2025-07-21 11:08:31.761395,CABA,12345678,keko.com
519,Avis,carsharing_p2p,Kayak App,2025,chevv,yaris,pickup, compacto,AUTOMATICO,diesel,4,alquiler_tradicional,12147.88405399388,56781.93555134952,9999,,100.0,140000, ,PENDIENTE,28/02/2025,1425,12345678,N/A
520,KINTO,carsharing_p2p,,2027,Toyota,Cronos,,,,,7,,50000,10000,,,30,,,INCONSISTENTE,,C1000,123,usuario@gmail.com
521,nEW wAY,alquiler_trabajo,Rentennials App,2024,chev,COOLA,SUV,COMPACTO,dsg,diesel,5,urbano,12285.220793058677,71994.85458121322,ILIMITADO,,-2.0,80000,n/a,N/A,2025-06-05 11:08:31.761545,BS AS,12345678,usuario@gmail.com
522,Alamo,agregador_tradicional,APLICACION,2023,Volkswagen,UP,hatchback, compacto,cvt,nafta,,URBANO,-10753.595088836017,43907.57302639506,50,50000,0.5,140000,BuenosAires,activo,2025-05-02,CABA,12345678,keko.com
523,New Way,alquiler_trabajo,N/A,2024,iat,Renegade,camion,economico,N/A,gas,,uber_t rabajo,20152.727711673702,88009.66944383967,200,35000,4.0,"80,000","Mendoza, Argentina",,2025-03-03 11:08:31.760153,C1425,123,contacto@keko.com
524,TripWp,renta_tradicional,app,2023,BMW,i10,SUV,grande,auto,,, ,183474.3671222041,907137.6488007031,150,35000000,3.0,14K,GBA,Cerró enero 2025,2025-08-30,C1000,sin telefono,
5396,Rentars,alquiler_trabajo,FastGo App,2024,nissan,Suburban,sedán,premium,N/A,diesel,2,personal,11621.973067220053,56752.80469429922,150,22000,2.0,45mil,n/a,dato no confirmado,2025-09-28 11:08:31.762692,CABA,11-1234-5678,keko.com
526,Invernalia,alquiler_trabajo, ,2024,chev,Cronos,camioneta,COMPACTO,,n/a,5,URBANO,$112593,569520.8433503747,cien,20000,6.0,140000,Cordoba,N/A,2025-12-12 11:08:31.749180,1425,sin telefono,N/A
527,KINTO,agregador_tradicional,app,2025,ford,yaris,pickup,mediano,mecánico,NAFTA,3,,27976.302706283364,117464.36093163396,ILIMITADO,15000,2.0,"80,000",Rosario,activo,26/01/2026,BS AS,,usuario@gmail.com
528,Cactus Rent,renta_tradicional,KINTO SHARE,2024,Volkswagen,Siena,pickup,economico,auto,NAFTA,4,personal,12543.766388010878,65869.9332849761,100,35000000,12.0,"80,000","ROSARIO, Argentina",ACTIVO,2025-08-14 11:08:31.742407,C1425,sin telefono,keko.com
529,Cactus Rent,agregador_tradicional,Alamo Web,2024,Kia,Argo,camioneta,compacto,dsg,NAFTA,0,mixto,204552.7857832918,830030.7495033268,ILIMITADO,18000,5.0,,Mendoza, ,2025-04-02,CABA,+54 11 1234-5678,
530,Avis,agregador_tradicional,Avis App,2023-01-01,chev,Gol Trend,utilitario,mediano,mecánico,nafta,5,taxi,132648.51532005513,648738.139800417,,18000,12.0,125.000, ,dato no confirmado,2026-01-18 11:08:31.754581,CABA,123,contacto@keko.com
531,Hertz,alquiler_trabajo,web site,2023,toyota,oCrolla,mediano, compacto,,electrico,2,mixto,23469.805762848056,101092.54359216864,cien,,,45mil,Mendosa,cerró en enero 2025,03-20-2025,CABA,,N/A
532,Keko,carsharing_p2p,MyKeego App,2025,FIAT,cronnos,Furgon,compacto,,DIESEL,3,,77503.0517655961,411867.3997212653,ilimitado,18000,-2.0,14K,Cordoba,Expansión 2025,16/06/2025,CABA,11-1234-5678,N/A
9533,MyKeego,carsharing_p2p,,2027,Toyota,Gol,,,,,10,,50000,20000,,,25,,,INCONSISTENTE,,1000,,keko.com
534,Kayak,carsharing_p2p,Retnennials App,2024,Nissan,Etios,sedán,premium,N/A,gas,4,personal,36405.13347394346,160894080.34854677,150,$25000000 USD,100.0,80000,Barilochee,cerró en enero 2025,2025-06-13 11:08:31.755011,1000,11-1234-5678,contacto@keko.com
535,rENTENNIALS,CARSHARING_P2P,Kayak App,2023,vw,Fox,suv,grande,manual,hibrido,5,taxi,201434.37207512834,876646.5198175838,unlimited,25000,24.0,125000,Rosario,Alianza Uber,11/11/2025,BS AS,0800-KEKO,
536,MyKeego,carsharing_p2p,,2019,Toyota,Gol,,,,,10,,100000,10000,,,25,,,INCONSISTENTE,,,123,keko@keko
537,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,C1425,+54 11 1234-5678,N/A
538,TripWip,carsharing_p2p,Localiza Mobile,2024,Kia,Frontier,Furgon,economico,dsg,nafta,5,carga,19746.71763505151,108426.1898342827,unlimited,35000,4.0,80000,n/a, ,2025-11-07 11:08:31.764542,XXXX,,keko@keko
539,MyKeego,renta_tradicional,,2023,Fiat,Etios,sedan, compacto,manual,,5,uber_trabajo,"10.064,42",47935.92398207774,cien,12000,8.0,125.000,Mendoza,Activo,01-23-2026,C1425,,info@
540,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,CABA,11-1234-5678,info@
541,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,BS AS,11-1234-5678,keko@keko
542,Localiz a,carsharing_flota_propia,app,2023,tooyota,Corolla,camion,economico,AUTOMATICO,NAFTA,5,carga,151241.7843566953,832157.2755220099,unlimited,25000,6.0,"80,000",Mendosa,Alianza Uber,05-16-2025,0000,,contacto@keko.com
543,MyKeego,carsharing_p2p,,2026,Toyota,208,,,,,7,,50000,20000,,,25,,,INCONSISTENTE,,1425,12345678,N/A
544,Avis,carsharing_p2p,Kayak App,2025,chevv,yaris,pickup, compacto,AUTOMATICO,diesel,4,alquiler_tradicional,12147.88405399388,56781.93555134952,9999,,100.0,140000, ,PENDIENTE,28/02/2025,C1000,,N/A
6515,MyKeego,carsharing_p2p,,2019,Fiat,Cronos,,,,,1,,50000,10000,,,30,,,INCONSISTENTE,,C1000,+54 11 1234-5678,contacto@keko.com
546,Sixt,carsharing_flota_propia,,2024,nissan,MOBI,HATCHBACK, compacto,MANUAL,NAFTA,99,URBANO,"174.882,89",828049.9772682987,9999,15000,0.5,5000,Mendoza,PENDIENTE,2025-02-15,C1000,123,info@
547,Europcar,carsharing_p2p,KEKO APP,2025,Nissan,Cronos,PickUp,economico,automatica,electric,3,n/a,181816.48384198805,899013.2159455193,-50,$50000 USD,48.0,45000,B.Aires,dato no confirmado,2026-01-15 11:08:31.764034,CABA,11-1234-5678,usuario@gmail.com
6186,Keko,agregador_tradicional,Avis App,,nissan,Etios,sedán,economico,Mecanica,n/a,2,remis,14811.823780828094,69191.7958981718,50,$25000 USD,6.0,15000,n/a,CERRÓ,2025-02-07,1000,123,keko@keko
549,Kayak,agregador tradicional,Alamo Web,2025,TOYOTAA,Corolla,Furgon,compacto,auto,híbrido,tres,URBANO,109571.99472185355,450233.80013556406,unlimited,35000,6.0,5000,Cordoba,CERRÓ,2025-07-24,C1425,+54 11 1234-5678,N/A
550,Cactus Rent,alquiler_trabajo,Localiza Mobile,2025,Jeep,UP,camion,compacto,dsg,gnc,5,turismo,126232.16729806855,727111.6611065967,ilimitado,25000,8.0,80000,B.Aires,CERRÓ,2025-07-16 11:08:31.763992,1000,sin telefono,contacto@keko.com
551,Sixt,agregador_tradicional,Alamo Webb,2025,fiat,trackers,furgon,premium, ,electric,5,URABNO,174115.48472573818,747580.1913154215,50 km,20000,-2.0,125.000,GBA,Expansión 2025,28/01/2026,C1000,12345678,keko.com
552,Hertz,carsharing_p2p, ,2023,RENAULT,kiicks,camion,economico,mecánico,DIESEL,4,alquiler_tradicional,84444.36722876325,405433.04572674574,100,20000,4.0,15000,Bariloche,Cerró enero 2025,2025-11-07,C1425,123,
553,Rentennials,agregador tradicional,FastGo App,2023,Honda,Suburban,compacto, compacto,,diesel,5,Uber,15411.320834505887,85205.88591998418,ILIMITADO,15000,6.0,45mil,Buenos Aires,,2026-01-10 11:08:31.749217,,,usuario@gmail.com
554,FastGo,renta_tradicional,Rentcars App,2023,Volkswagen,Suburban,mediano, compacto, ,gnc,-1,taxi,,,0,$18000 USD,24.0,N/D,n/a,Alianza Uber,2025-06-13 11:08:31.763603,C1425,12345678,keko.com
555,Invernalia,carsharing_p2p,Hrtz 24/7,2023,Fiat,Etius,SUV, compacto,,,4,uber_trabajo,34610.264658804386,156667.93633582082,9999,,2.0,45mil,BuenosAires,,2025-05-17 11:08:31.744159,1425,,keko@keko
556,Invernalia,agregador_tradicional,DeRentas Web,2024,Volkswagen,dos mil ocho,SUV,mediano,AUTOMATICO,NAFTA,6,n/a,28763.162196194935,148219.40368262955,0,,3.0,140000,CABA,ACTIVO,20/11/2025,,sin telefono,info@
557,TripWip,agregador_tradicional,Rentcars App,2023,Volkswagen,Renegade,auto,mediano,auto,híbrido,99,n/a,17995.95370017343,87825.35413635775,cien,35000,-2.0,125000,Bariloche,CERRÓ,16/05/2025,,sin telefono,usuario@gmail.com
558,bUDGET,carsharing_flota_propia,web site,2025-01-01,Renault,MOBI,pickup,COMPACTO,Mecanica,diesel,4,remis,-13875.707400379139,56370.720519941606,9999,,0.5,14K, ,activo,27/09/2025,CABA,123,info@
559,Avis,renta_tradicional,Kayak App,2024,Fiat,Voyage,pickup,economico,MANUAL,diesel,cinco,n/a,16721.512807596195,79499689.4782471,100,50000,,125000,BS AS,Cerró enero 2025,10-20-2025,1425,123,info@
560,Alamo,carsharing_p2p,Rentcars App,2023,toyota,Voyage,sedan,compacto,Mecanica,gnc,0, ,"116.202,97",594607.5447273887,50 km,20000,0.5,5000,Buenos Aires,N/A,2025-11-15 11:08:31.746235,C1000,sin telefono,keko@keko
561,Keko,carsharing_p2p,app,2024,Toyota,UP,SUV,mediano,,gnc,0,UBANO,96004.39294326112,572277.2159666406,-50,22000,,,Buenos Aires,Alianza Uber,2025-06-06,XXXX,11-1234-5678,N/A
562,Keko,carsharing_p2p,,2026,Fiat,208,,,,,1,,50000,10000,,,50,,,INCONSISTENTE,,CABA,123,info@
563,TripWip,agregador_tradicional,Rentennials App,2025,Kia,go l,Furgon,premium,cvt,nafta,,urbano,,,,30000,1.0,15000,Mendosa,,11-20-2025,CABA,,keko@keko
564,Invernalia,carsharing_p2p,Kayak App,23,Toyota,Corolla,pickup,COMPACTO, ,electrico,99,uber_trabajo,172098.4242853848,974904.1551115093,-50,,48.0,5000,ROSARIO,PENDIENTE,2025-12-31,CABA,12345678,keko.com
565,Europcar,carsharing_flota_propia,web site,2023,Mercedes,Polo,mediano,compacto,N/A,NAFTA,5,uber_trabajo,19983.565621879312,88721.17874432655,150,50000,100.0,45mil,,,04-09-2025,1000,+54 11 1234-5678,info@
566,Rentennials,alquiler_trabajo,Rentennials App,2023,renault,Kicks,utilitario,grande,,n/a,4, ,19735.27993432261,110019.23243916722,unlimited,20000,8.0,125000,BuenosAires,verificar,2025-09-16 11:08:31.739882,0000,11-1234-5678,usuario@gmail.com
567,New Way,renta_tradicional,Despegar Autos,2023,peugeot,Tracker,PICKUP,mediano ,N/A,NAFTA,5,Uber,142027.63155370194,809360.5163703061,0,15000,12.0,5000,ROSARIO,Alianza Uber,2025-09-08 11:08:31.764135,1000,123,
568,Avis,carsharing_p2p,Renntcars App,2024,TOYOTA,2008,auto,compacto,,hibrido,99,alquiler_tradicional,164441.74968953893,913037.3703015563,0,15000,12.0,, ,ACTIVO,24/11/2025,CABA,,N/A
569,Alamo,renta_tradicional,Despegar Autos,23,FIAT,Onix,utilitario,economico,Mecanica,electrico,3,mixto,173869.0066281171,940522.8050191121,ILIMITADO,$18000 USD,1.0,45mil,B.Aires, ,13/12/2025,1000,+54 11 1234-5678,N/A
570,Despegar,carsharing_flota_propia,Rentcars App,2024,Toyota,Cronos,mediano,mediano ,MANUAL,DIESEL,,n/a,106587.32566897091,492822.5799329542,200,,8.0,14K, ,PENDIENTE,01/11/2025,0000,0800-KEKO,keko.com
571,DeRentas,carsharing_p2p,DeRen tas Web,2023,ford,Etios,pickup,compacto,MANUAL,híbrido,0,taxi,10232.00837172652,53900.290384021275,-50,$35000 USD,8.0,5000,ROSARIO,,2025-04-10 11:08:31.752322,XXXX,12345678,usuario@gmail.com
572,Kayak,carsharing_flota_propia,web site,2024,VW,208,auto,grande,dsg,,5,personal,147321.23404122307,817345040.8921661,0,,6.0,45mil,Mendosa,Activo,09-03-2025,0000,0800-KEKO,keko@keko
573,Keko,agregador_tradicional,Rentennials App,2024,Volkswagen,Kicks,furgon,mediano,automatica,nafta,4,mixto,13306.240257139172,71305.23389383941,ILIMITADO,50000,3.0,15000,BuenosAires,,2025-10-03 11:08:31.763667,XXXX,+54 11 1234-5678,keko@keko
574,MyKeego,renta_tradicional,,2023,Citroen,Bronco,sedan,economico,automatica,híbrido,0,,142060.27770847405,643128.0568725406,50,30000000,8.0,"80,000",Mendoza,Activo,2025-03-01 11:08:31.764197,0000,0800-KEKO,keko@keko
575,Kaak,carsharing_flota_propia,Hertz 24/7,2024,TOYTA,2008,suv,COMPACTO,N/A,gas,2,personal,18713.267217713823,93041.15213502062,0,20000,,45mil,"B.Aires, Argentina",Alianza Uber,2025-08-18 11:08:31.764432,0000,123,N/A
576,Kayak,renta_tradicional,KINTO Share,,Fiat,Polo,camioneta, compacto,,electric,4,remis,114542.8293313725,578454.0366960627,0,18000,5.0,140000,GBA,Activo,2025-06-03 11:08:31.750670,CABA,sin telefono,N/A
6883,KINTO,renta_tradicional,app,2025,VW,Versa,camioneta,compacto,auto,electric,2,mixto,13259.718856316056,60567.417100000326,ILIMITADO,15000000,2.0,125.000,BS AS,Alianza Uber,07-15-2025,0000,,contacto@keko.com
578,Rentennials,carsharing_flota_propia, ,2024-01-01,Chevrolet,Suburban,PickUp,COMPACTO, ,gas,0, ,35095.371961093115,150083.18664333862,,25000,6.0,125000,BS AS,Alianza Uber,2025-09-03 11:08:31.756849,,,keko.com
579,Europcar,carsharing_flota_propia,web site,2023,Mercedes,Polo,mediano,compacto,N/A,NAFTA,5,uber_trabajo,19983.565621879312,88721.17874432655,150,50000,100.0,45mil,,,04-09-2025,C1000,11-1234-5678,
580,Avis,carsharing_p2p,Localiza Mobile,2024,Audi,Tracker,SUV,compacto,Mecanica,gas,4,emis,"13.584,55",62104.14139864079,cien,12000,48.0,"80,000",Barilochee,,2025-06-13 11:08:31.760473,0000,+54 11 1234-5678,N/A
581,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,BS AS,0800-KEKO,info@
582,Budget,renta_tradicional,KINTO Share,2025,vw,Polo,grande, compacto,auto,gas,0,turismo,,,cien,22000,6.0,45mil,CABA,Alianza Uber,2025-06-19 11:08:31.762973,1425,0800-KEKO,usuario@gmail.com
583,DeRentas,alquiler_trabajo,KINTO Share,2025,Jeep,Gol Trend,camion,premium,MANUAL,hibrido,6,remis,30043.190992270203,171346.39209446884,150,,2.0,15000,GBA,N/A,2025-05-20 11:08:31.760511,1425,+54 11 1234-5678,keko.com
584,Rentennials,carsharing_flota_propia,KINTO Share,2023,Chevrolet,Frontier,furgon,grande,,diesel,4,Uber,16357.409659789393,79373.06967382992,9999,18000,4.0,,Cordoba,Expansión 2025,18/09/2025,,,keko@keko
585,FastGo,carsharing_flota_propia,Kayak App,25,Adi,Mobi,utilitario,mediano, ,NAFTA,cinco,remis,8259.298759512572,33963135.987755686,100,50000,100.0,45mil,Bariloche,,31/12/2025,,0800-KEKO,usuario@gmail.com
586,Despegar,alquiler_trabajo,Rentennials App,2023,Hyundai,Toro,suv,COMPACTO,AUTOMATICO,n/a,-1,uber_trabajo,18083.43661581258,75689.85120735894,0,,4.0,5000,Bariloche,Cerró enero 2025,10/09/2025,C1000,11-1234-5678,keko.com
587,TripWip,,,dos mil veinticinco,,,,,,,,,,noventa mil,,,,,,TEXTO EN LUGAR DE NUMERO,,C1000,+54 11 1234-5678,keko.com
588,MyKeego,agregador_tradicional,Despegar Autos,2024,Toyota,Suburban,camion,COMPACTO,manual,gas,0, ,94865.19866978088,415536.8319064256,50 km,35000,6.0,"80,000",Mendosa,Cerró enero 2025,2026-01-18,XXXX,0800-KEKO,info@
589,FastGo,renta_tradicional,FastGo App,,Fiat,Maverick,grande,compacto,,electric,99,mixto,,,ILIMITADO,35000,3.0,14K,,N/A,2025-03-01,C1425,123,N/A
590,KINTO,agregador_tradicional,Kayak App,2023,toyota,Gol,Furgon,premium,auto,gas,5,URBANO,36951.50576584053,166704.97570361863,9999,25000,0.5,45mil, ,Cerró enero 2025,2025-05-08 11:08:31.759367,C1425,,info@
591,DeRentas,carsharing_p2p,MyKeego App,24,Volkswagen,Cronos,sedan,mediano,,electrico,3,urbano,112124.08295188693,662812.927958339,ilimitado,18000,,14K,Cordoba,dato no confirmado,23/06/2025,,11-1234-5678,contacto@keko.com
592,Alamo,agregador_tradicional,DeRentas Web,2025,Mercedes,cronnos,furgon, compacto,,electric,tres,mixto,87723.53141353019,415736.89773923624,ilimitado,35000000,48.0,125.000,"Córdoba, Argentina",N/A,13/09/2025,C1425,+54 11 1234-5678,
593,Sit,renta_tradicional,Avis App,2024,Ford,fOX,sedan,economico,automatico,gas,0,,140801.39541048868,674528.4599942238,200,30000,2.0,5000,Córdoba, ,10-31-2025,0000,123,N/A
594,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,XXXX,123,info@
595,Avis,carsharing_p2p,Kayak App,2025,Kia,Mobii,grande,economico, ,,2,URBANO,26280.388380635217,136065.3595612376,-50,$12000 USD,2.0,45mil,Mendoza, ,2025-10-16,1425,11-1234-5678,contacto@keko.com
596,KINTO,carsharing_p2p,,2020,Toyota,208,,,,,7,,50000,10000,,,25,,,INCONSISTENTE,,CABA,0800-KEKO,N/A
597,Keko,ALQUILER_TRABAJO,Rentennials App,25,Renault,Toro,SUV,mediano ,,electric,5, ,81805.29011469151,397498.4760203378,-50,18000,48.0,80000,Bariloche,activo,31/05/2025,1425,0800-KEKO,keko@keko
598,Alamo,carsharing_flota_propia,Localiza Mobile,2024,BMW,Tracker,furgon,COMPACTO,auto,nafta,-1,urbano,115084.79961567547,636842.9259223993,200,,100.0,45mil,Barilochee,,2025-09-10 11:08:31.751390,C1425,12345678,usuario@gmail.com
599,Kayak,agregador tradicional,Alamo Web,2025,TOYOTAA,Corolla,Furgon,compacto,auto,híbrido,tres,URBANO,109571.99472185355,450233.80013556406,unlimited,35000,6.0,5000,Cordoba,CERRÓ,2025-07-24,C1425,+54 11 1234-5678,usuario@gmail.com
600,Sixt,carsharing_p2p,app,2024,Fiat,Argo,FURGON, compacto,N/A,híbrido,99,urbano,,,0,22000,1.0,N/D,ROSARIO,activo,2025-11-13 11:08:31.756211,1000,,keko.com
601,Despegar,renta_tradicional,Retennials App,2025,Ford,Fontier,sedán,grande,mecánico,n/a,-1,taxi,20654.002933120828,116006.9736140276,ILIMITADO,15000,0.5,125.000,Buenos Aires,Activo,25/07/2025,1000,sin telefono,info@
9743,Sixt,carsharing_p2p,Alamo Web,25,Volkswagen,Gol,moto,mediano,automatica,electric,5,urbano,21476.3668815259,88388.55774348085,,50000,6.0,125000,Buenos Aires,CERRÓ,2025-03-30 11:08:31.747544,,,keko@keko
603,MyKeego,renta_tradicional,web site,2023,Honda,Maverick,moto,compacto,auto,gas,5,alquiler_tradicional,113477.57996633643,469516.4354285334,ILIMITADO,,0.5,14K,Cordoba,N/A,11/04/2025,1425,+54 11 1234-5678,contacto@keko.com
604,kinto,carsharing_p2p,,,Hyundai,Bronco,furgon,economico,N/A,diesel,4,n/a,,,-50,$30000 USD,,45mil,Buenos Aires,activo,2025-05-17 11:08:31.757923,C1000,12345678,usuario@gmail.com
3590,Despegar,AGREGADOR_TRADICIONAL,Alamo Webb,25,Kia,dos mil ocho,utilitario,mediano ,MANUAL,gas,99,urbano,21863.613003349838,104526.0725307466,200,18000,48.0,140000,BuenosAires,Alianza Uber,24/08/2025,CABA,12345678,usuario@gmail.com
606,Alamo,carsharing_flota_propia,KINTO Sharee,2025,Frod,Bronnco,sedan,mediano ,cvt,,4,carga,,,-50,30000,10.0,15000,,ACTIVO,2025-10-15 11:08:31.756898,C1000,+54 11 1234-5678,N/A
607,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,XXXX,sin telefono,N/A
608,Budget,renta_tradicional,app,2024,Volkswagen,kicks,mediano,mediano,AUTOMATICO,,-1, ,10558.985486122254,51726.324691307695,-50,18000,48.0,15000,B.Aires,Activo,21/11/2025,,12345678,info@
609,Alamo,carsharing_flota_propia,Avis App,2024,Volkswagen,Onix,HATCHBACK,premium,cvt,DIESEL,6,personal,-28579.30659726944,144051.6241762911,,,,125000,Córdoba,Expansión 2025,2025-11-25 11:08:31.756299,CABA,sin telefono,N/A
610,FastGo,carsharing_p2p,DERENTAS WEB,2023,Mercedes,dos mil ocho,Furgon,premium,,,tres,carga,21077.858772706004,97928.68727303822,100,22000,4.0,"80,000",BuenosAires,PENDIENTE,2025-06-10 11:08:31.756494,1425,0800-KEKO,
611,FastGo,alquiler_trabajo,Kayak App,2023,Jeep,Partner,furgon,compacto,manual,gas,tres,URBNAO,$161932,872640.3449579347,0,20000,-2.0,15000,GBA,,07-11-2025,0000,123,N/A
612,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,C1000,0800-KEKO,
613,Avis,agregador_tradicional,MyKeego App,2025,Fo rd,i10,furgon,grande,Mecanica,,-1,URBANO,$67555,393024.1117931402,-50,,48.0,45mil,,dato no confirmado,2025-04-12 11:08:31.748954,1000,0800-KEKO,keko.com
614,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,XXXX,11-1234-5678,contacto@keko.com
